term	gene
GO:0004175	c88271-g1
GO:0004197	c88271-g1
GO:0004843	c88271-g1
GO:0005488	c88271-g1
GO:0005515	c88271-g1
GO:0005575	c88271-g1
GO:0005622	c88271-g1
GO:0005634	c88271-g1
GO:0005654	c88271-g1
GO:0006275	c88271-g1
GO:0006508	c88271-g1
GO:0007049	c88271-g1
GO:0007275	c88271-g1
GO:0007399	c88271-g1
GO:0007417	c88271-g1
GO:0008150	c88271-g1
GO:0008152	c88271-g1
GO:0008233	c88271-g1
GO:0008234	c88271-g1
GO:0009653	c88271-g1
GO:0009889	c88271-g1
GO:0009987	c88271-g1
GO:0010556	c88271-g1
GO:0016579	c88271-g1
GO:0016787	c88271-g1
GO:0019219	c88271-g1
GO:0019222	c88271-g1
GO:0019538	c88271-g1
GO:0019783	c88271-g1
GO:0019899	c88271-g1
GO:0019900	c88271-g1
GO:0019901	c88271-g1
GO:0021551	c88271-g1
GO:0022402	c88271-g1
GO:0031974	c88271-g1
GO:0031981	c88271-g1
GO:0032501	c88271-g1
GO:0032502	c88271-g1
GO:0035871	c88271-g1
GO:0036211	c88271-g1
GO:0043170	c88271-g1
GO:0043226	c88271-g1
GO:0043227	c88271-g1
GO:0043229	c88271-g1
GO:0043231	c88271-g1
GO:0043233	c88271-g1
GO:0043412	c88271-g1
GO:0044238	c88271-g1
GO:0044770	c88271-g1
GO:0044772	c88271-g1
GO:0044843	c88271-g1
GO:0048731	c88271-g1
GO:0048856	c88271-g1
GO:0050789	c88271-g1
GO:0050794	c88271-g1
GO:0051052	c88271-g1
GO:0060255	c88271-g1
GO:0065007	c88271-g1
GO:0070013	c88271-g1
GO:0070646	c88271-g1
GO:0070647	c88271-g1
GO:0071108	c88271-g1
GO:0080090	c88271-g1
GO:0101005	c88271-g1
GO:0140096	c88271-g1
GO:1903047	c88271-g1
GO:1904888	c88271-g1
GO:0002682	c88294-g2
GO:0002684	c88294-g2
GO:0002694	c88294-g2
GO:0002697	c88294-g2
GO:0002699	c88294-g2
GO:0002703	c88294-g2
GO:0002886	c88294-g2
GO:0005575	c88294-g2
GO:0005622	c88294-g2
GO:0005737	c88294-g2
GO:0008150	c88294-g2
GO:0017157	c88294-g2
GO:0032386	c88294-g2
GO:0032879	c88294-g2
GO:0033003	c88294-g2
GO:0033006	c88294-g2
GO:0043300	c88294-g2
GO:0043304	c88294-g2
GO:0048518	c88294-g2
GO:0048583	c88294-g2
GO:0050776	c88294-g2
GO:0050789	c88294-g2
GO:0050794	c88294-g2
GO:0050865	c88294-g2
GO:0051046	c88294-g2
GO:0051049	c88294-g2
GO:0060341	c88294-g2
GO:0060627	c88294-g2
GO:0065007	c88294-g2
GO:1903305	c88294-g2
GO:1903530	c88294-g2
GO:0000166	c88295-g1
GO:0001101	c88295-g1
GO:0001889	c88295-g1
GO:0002237	c88295-g1
GO:0003674	c88295-g1
GO:0003824	c88295-g1
GO:0004029	c88295-g1
GO:0004030	c88295-g1
GO:0005488	c88295-g1
GO:0005515	c88295-g1
GO:0005575	c88295-g1
GO:0005622	c88295-g1
GO:0005634	c88295-g1
GO:0005654	c88295-g1
GO:0005737	c88295-g1
GO:0005739	c88295-g1
GO:0005759	c88295-g1
GO:0005975	c88295-g1
GO:0006066	c88295-g1
GO:0006067	c88295-g1
GO:0006081	c88295-g1
GO:0006082	c88295-g1
GO:0006090	c88295-g1
GO:0006091	c88295-g1
GO:0006117	c88295-g1
GO:0006950	c88295-g1
GO:0007275	c88295-g1
GO:0008150	c88295-g1
GO:0008152	c88295-g1
GO:0008774	c88295-g1
GO:0009055	c88295-g1
GO:0009605	c88295-g1
GO:0009607	c88295-g1
GO:0009617	c88295-g1
GO:0009628	c88295-g1
GO:0009636	c88295-g1
GO:0009719	c88295-g1
GO:0009725	c88295-g1
GO:0009987	c88295-g1
GO:0016491	c88295-g1
GO:0016620	c88295-g1
GO:0016903	c88295-g1
GO:0016999	c88295-g1
GO:0019752	c88295-g1
GO:0022900	c88295-g1
GO:0031974	c88295-g1
GO:0031981	c88295-g1
GO:0032355	c88295-g1
GO:0032496	c88295-g1
GO:0032501	c88295-g1
GO:0032502	c88295-g1
GO:0032570	c88295-g1
GO:0032787	c88295-g1
GO:0032870	c88295-g1
GO:0033574	c88295-g1
GO:0033993	c88295-g1
GO:0034308	c88295-g1
GO:0035094	c88295-g1
GO:0036094	c88295-g1
GO:0036296	c88295-g1
GO:0042221	c88295-g1
GO:0042802	c88295-g1
GO:0042981	c88295-g1
GO:0043066	c88295-g1
GO:0043067	c88295-g1
GO:0043069	c88295-g1
GO:0043167	c88295-g1
GO:0043168	c88295-g1
GO:0043207	c88295-g1
GO:0043226	c88295-g1
GO:0043227	c88295-g1
GO:0043229	c88295-g1
GO:0043231	c88295-g1
GO:0043233	c88295-g1
GO:0043436	c88295-g1
GO:0044238	c88295-g1
GO:0044281	c88295-g1
GO:0045471	c88295-g1
GO:0046677	c88295-g1
GO:0048513	c88295-g1
GO:0048519	c88295-g1
GO:0048523	c88295-g1
GO:0048545	c88295-g1
GO:0048731	c88295-g1
GO:0048732	c88295-g1
GO:0048856	c88295-g1
GO:0050789	c88295-g1
GO:0050794	c88295-g1
GO:0050896	c88295-g1
GO:0051287	c88295-g1
GO:0051707	c88295-g1
GO:0051716	c88295-g1
GO:0055093	c88295-g1
GO:0061008	c88295-g1
GO:0065007	c88295-g1
GO:0070013	c88295-g1
GO:0070404	c88295-g1
GO:0070482	c88295-g1
GO:0070542	c88295-g1
GO:0070887	c88295-g1
GO:0071229	c88295-g1
GO:0071396	c88295-g1
GO:0071398	c88295-g1
GO:0071495	c88295-g1
GO:0097305	c88295-g1
GO:1901265	c88295-g1
GO:1901363	c88295-g1
GO:1901654	c88295-g1
GO:1901700	c88295-g1
GO:1901701	c88295-g1
GO:0000122	c88297-g1
GO:0003674	c88297-g1
GO:0003676	c88297-g1
GO:0003682	c88297-g1
GO:0003723	c88297-g1
GO:0005488	c88297-g1
GO:0005575	c88297-g1
GO:0005622	c88297-g1
GO:0005634	c88297-g1
GO:0005654	c88297-g1
GO:0005737	c88297-g1
GO:0005829	c88297-g1
GO:0006139	c88297-g1
GO:0006351	c88297-g1
GO:0006354	c88297-g1
GO:0006355	c88297-g1
GO:0006357	c88297-g1
GO:0006366	c88297-g1
GO:0006368	c88297-g1
GO:0007275	c88297-g1
GO:0008023	c88297-g1
GO:0008150	c88297-g1
GO:0008152	c88297-g1
GO:0009058	c88297-g1
GO:0009059	c88297-g1
GO:0009889	c88297-g1
GO:0009890	c88297-g1
GO:0009891	c88297-g1
GO:0009892	c88297-g1
GO:0009893	c88297-g1
GO:0009987	c88297-g1
GO:0010467	c88297-g1
GO:0010468	c88297-g1
GO:0010556	c88297-g1
GO:0010557	c88297-g1
GO:0010558	c88297-g1
GO:0010604	c88297-g1
GO:0010605	c88297-g1
GO:0010628	c88297-g1
GO:0010629	c88297-g1
GO:0010638	c88297-g1
GO:0016070	c88297-g1
GO:0016604	c88297-g1
GO:0017053	c88297-g1
GO:0019219	c88297-g1
GO:0019222	c88297-g1
GO:0031399	c88297-g1
GO:0031401	c88297-g1
GO:0031974	c88297-g1
GO:0031981	c88297-g1
GO:0032021	c88297-g1
GO:0032501	c88297-g1
GO:0032502	c88297-g1
GO:0032774	c88297-g1
GO:0032784	c88297-g1
GO:0032785	c88297-g1
GO:0032991	c88297-g1
GO:0033043	c88297-g1
GO:0033044	c88297-g1
GO:0034243	c88297-g1
GO:0034244	c88297-g1
GO:0034654	c88297-g1
GO:0043170	c88297-g1
GO:0043226	c88297-g1
GO:0043227	c88297-g1
GO:0043229	c88297-g1
GO:0043231	c88297-g1
GO:0043233	c88297-g1
GO:0044238	c88297-g1
GO:0045892	c88297-g1
GO:0045893	c88297-g1
GO:0045934	c88297-g1
GO:0045944	c88297-g1
GO:0048518	c88297-g1
GO:0048519	c88297-g1
GO:0048522	c88297-g1
GO:0048523	c88297-g1
GO:0048856	c88297-g1
GO:0050789	c88297-g1
GO:0050794	c88297-g1
GO:0051128	c88297-g1
GO:0051130	c88297-g1
GO:0051246	c88297-g1
GO:0051247	c88297-g1
GO:0051252	c88297-g1
GO:0051253	c88297-g1
GO:0051254	c88297-g1
GO:0060255	c88297-g1
GO:0065007	c88297-g1
GO:0070013	c88297-g1
GO:0080090	c88297-g1
GO:0090304	c88297-g1
GO:1901363	c88297-g1
GO:1902275	c88297-g1
GO:1902679	c88297-g1
GO:1902680	c88297-g1
GO:1905269	c88297-g1
GO:2001141	c88297-g1
GO:2001252	c88297-g1
GO:0003674	c88303-g1
GO:0003676	c88303-g1
GO:0003677	c88303-g1
GO:0003697	c88303-g1
GO:0003824	c88303-g1
GO:0005488	c88303-g1
GO:0005575	c88303-g1
GO:0005622	c88303-g1
GO:0005634	c88303-g1
GO:0005737	c88303-g1
GO:0005829	c88303-g1
GO:0006793	c88303-g1
GO:0006796	c88303-g1
GO:0006950	c88303-g1
GO:0006974	c88303-g1
GO:0008150	c88303-g1
GO:0008152	c88303-g1
GO:0008252	c88303-g1
GO:0008253	c88303-g1
GO:0009987	c88303-g1
GO:0016311	c88303-g1
GO:0016787	c88303-g1
GO:0016788	c88303-g1
GO:0016791	c88303-g1
GO:0032991	c88303-g1
GO:0033554	c88303-g1
GO:0042578	c88303-g1
GO:0043226	c88303-g1
GO:0043227	c88303-g1
GO:0043229	c88303-g1
GO:0043231	c88303-g1
GO:0043235	c88303-g1
GO:0050896	c88303-g1
GO:0051716	c88303-g1
GO:1901363	c88303-g1
GO:0005575	c88316-g1
GO:0005622	c88316-g1
GO:0005737	c88316-g1
GO:0005794	c88316-g1
GO:0012505	c88316-g1
GO:0043226	c88316-g1
GO:0043227	c88316-g1
GO:0043229	c88316-g1
GO:0043231	c88316-g1
GO:0000151	c88343-g1
GO:0000209	c88343-g1
GO:0001667	c88343-g1
GO:0002119	c88343-g1
GO:0002164	c88343-g1
GO:0003006	c88343-g1
GO:0003008	c88343-g1
GO:0003674	c88343-g1
GO:0003824	c88343-g1
GO:0004842	c88343-g1
GO:0005488	c88343-g1
GO:0005515	c88343-g1
GO:0005575	c88343-g1
GO:0005622	c88343-g1
GO:0005634	c88343-g1
GO:0005694	c88343-g1
GO:0005730	c88343-g1
GO:0005737	c88343-g1
GO:0005829	c88343-g1
GO:0006325	c88343-g1
GO:0006355	c88343-g1
GO:0006479	c88343-g1
GO:0006508	c88343-g1
GO:0006511	c88343-g1
GO:0006996	c88343-g1
GO:0007275	c88343-g1
GO:0007548	c88343-g1
GO:0007600	c88343-g1
GO:0007605	c88343-g1
GO:0008078	c88343-g1
GO:0008150	c88343-g1
GO:0008152	c88343-g1
GO:0008168	c88343-g1
GO:0008170	c88343-g1
GO:0008213	c88343-g1
GO:0008276	c88343-g1
GO:0008406	c88343-g1
GO:0008757	c88343-g1
GO:0009056	c88343-g1
GO:0009057	c88343-g1
GO:0009790	c88343-g1
GO:0009791	c88343-g1
GO:0009792	c88343-g1
GO:0009889	c88343-g1
GO:0009890	c88343-g1
GO:0009892	c88343-g1
GO:0009987	c88343-g1
GO:0010468	c88343-g1
GO:0010498	c88343-g1
GO:0010556	c88343-g1
GO:0010558	c88343-g1
GO:0010605	c88343-g1
GO:0010629	c88343-g1
GO:0016043	c88343-g1
GO:0016273	c88343-g1
GO:0016274	c88343-g1
GO:0016477	c88343-g1
GO:0016567	c88343-g1
GO:0016740	c88343-g1
GO:0016741	c88343-g1
GO:0018193	c88343-g1
GO:0018195	c88343-g1
GO:0018216	c88343-g1
GO:0018996	c88343-g1
GO:0019005	c88343-g1
GO:0019219	c88343-g1
GO:0019222	c88343-g1
GO:0019538	c88343-g1
GO:0019787	c88343-g1
GO:0019941	c88343-g1
GO:0022414	c88343-g1
GO:0022607	c88343-g1
GO:0022613	c88343-g1
GO:0022618	c88343-g1
GO:0030163	c88343-g1
GO:0031047	c88343-g1
GO:0031048	c88343-g1
GO:0031146	c88343-g1
GO:0031461	c88343-g1
GO:0031974	c88343-g1
GO:0031981	c88343-g1
GO:0032259	c88343-g1
GO:0032446	c88343-g1
GO:0032501	c88343-g1
GO:0032502	c88343-g1
GO:0032991	c88343-g1
GO:0035246	c88343-g1
GO:0036211	c88343-g1
GO:0040011	c88343-g1
GO:0040029	c88343-g1
GO:0040034	c88343-g1
GO:0042303	c88343-g1
GO:0042981	c88343-g1
GO:0043065	c88343-g1
GO:0043067	c88343-g1
GO:0043068	c88343-g1
GO:0043161	c88343-g1
GO:0043170	c88343-g1
GO:0043226	c88343-g1
GO:0043227	c88343-g1
GO:0043228	c88343-g1
GO:0043229	c88343-g1
GO:0043231	c88343-g1
GO:0043232	c88343-g1
GO:0043233	c88343-g1
GO:0043412	c88343-g1
GO:0043414	c88343-g1
GO:0043632	c88343-g1
GO:0043687	c88343-g1
GO:0043933	c88343-g1
GO:0044085	c88343-g1
GO:0044238	c88343-g1
GO:0045137	c88343-g1
GO:0045814	c88343-g1
GO:0045892	c88343-g1
GO:0045934	c88343-g1
GO:0048471	c88343-g1
GO:0048513	c88343-g1
GO:0048518	c88343-g1
GO:0048519	c88343-g1
GO:0048522	c88343-g1
GO:0048523	c88343-g1
GO:0048608	c88343-g1
GO:0048731	c88343-g1
GO:0048856	c88343-g1
GO:0048870	c88343-g1
GO:0050789	c88343-g1
GO:0050793	c88343-g1
GO:0050794	c88343-g1
GO:0050877	c88343-g1
GO:0050954	c88343-g1
GO:0051179	c88343-g1
GO:0051252	c88343-g1
GO:0051253	c88343-g1
GO:0051276	c88343-g1
GO:0051603	c88343-g1
GO:0051674	c88343-g1
GO:0060255	c88343-g1
GO:0060966	c88343-g1
GO:0061458	c88343-g1
GO:0065003	c88343-g1
GO:0065007	c88343-g1
GO:0070013	c88343-g1
GO:0070647	c88343-g1
GO:0070922	c88343-g1
GO:0071826	c88343-g1
GO:0071840	c88343-g1
GO:0080090	c88343-g1
GO:0140096	c88343-g1
GO:1902494	c88343-g1
GO:1902679	c88343-g1
GO:1990234	c88343-g1
GO:2001141	c88343-g1
GO:0000323	c88354-g1
GO:0001555	c88354-g1
GO:0001845	c88354-g1
GO:0003006	c88354-g1
GO:0003674	c88354-g1
GO:0003824	c88354-g1
GO:0003924	c88354-g1
GO:0005575	c88354-g1
GO:0005622	c88354-g1
GO:0005737	c88354-g1
GO:0005764	c88354-g1
GO:0005768	c88354-g1
GO:0005770	c88354-g1
GO:0005773	c88354-g1
GO:0006810	c88354-g1
GO:0006897	c88354-g1
GO:0006909	c88354-g1
GO:0006996	c88354-g1
GO:0007033	c88354-g1
GO:0007040	c88354-g1
GO:0007276	c88354-g1
GO:0007281	c88354-g1
GO:0007292	c88354-g1
GO:0008150	c88354-g1
GO:0009653	c88354-g1
GO:0009987	c88354-g1
GO:0009994	c88354-g1
GO:0010008	c88354-g1
GO:0010171	c88354-g1
GO:0012505	c88354-g1
GO:0012506	c88354-g1
GO:0016020	c88354-g1
GO:0016043	c88354-g1
GO:0016049	c88354-g1
GO:0016050	c88354-g1
GO:0016192	c88354-g1
GO:0016197	c88354-g1
GO:0016462	c88354-g1
GO:0016787	c88354-g1
GO:0016817	c88354-g1
GO:0016818	c88354-g1
GO:0017111	c88354-g1
GO:0019953	c88354-g1
GO:0022412	c88354-g1
GO:0022414	c88354-g1
GO:0022607	c88354-g1
GO:0030139	c88354-g1
GO:0030154	c88354-g1
GO:0030659	c88354-g1
GO:0030666	c88354-g1
GO:0030670	c88354-g1
GO:0031090	c88354-g1
GO:0031410	c88354-g1
GO:0031902	c88354-g1
GO:0031982	c88354-g1
GO:0032386	c88354-g1
GO:0032388	c88354-g1
GO:0032501	c88354-g1
GO:0032502	c88354-g1
GO:0032535	c88354-g1
GO:0032879	c88354-g1
GO:0040007	c88354-g1
GO:0043226	c88354-g1
GO:0043227	c88354-g1
GO:0043229	c88354-g1
GO:0043231	c88354-g1
GO:0043277	c88354-g1
GO:0044085	c88354-g1
GO:0044703	c88354-g1
GO:0045335	c88354-g1
GO:0046907	c88354-g1
GO:0048284	c88354-g1
GO:0048468	c88354-g1
GO:0048477	c88354-g1
GO:0048518	c88354-g1
GO:0048522	c88354-g1
GO:0048588	c88354-g1
GO:0048589	c88354-g1
GO:0048599	c88354-g1
GO:0048609	c88354-g1
GO:0048856	c88354-g1
GO:0048869	c88354-g1
GO:0050789	c88354-g1
GO:0050794	c88354-g1
GO:0051036	c88354-g1
GO:0051049	c88354-g1
GO:0051050	c88354-g1
GO:0051179	c88354-g1
GO:0051234	c88354-g1
GO:0051641	c88354-g1
GO:0051649	c88354-g1
GO:0060341	c88354-g1
GO:0060627	c88354-g1
GO:0065007	c88354-g1
GO:0065008	c88354-g1
GO:0070925	c88354-g1
GO:0071840	c88354-g1
GO:0080171	c88354-g1
GO:0090066	c88354-g1
GO:0090382	c88354-g1
GO:0090386	c88354-g1
GO:0090387	c88354-g1
GO:0097708	c88354-g1
GO:0098588	c88354-g1
GO:0098657	c88354-g1
GO:2000641	c88354-g1
GO:2000643	c88354-g1
GO:0003674	c88375-g1
GO:0003824	c88375-g1
GO:0004518	c88375-g1
GO:0004536	c88375-g1
GO:0005575	c88375-g1
GO:0005622	c88375-g1
GO:0005634	c88375-g1
GO:0005654	c88375-g1
GO:0006139	c88375-g1
GO:0006259	c88375-g1
GO:0006308	c88375-g1
GO:0008150	c88375-g1
GO:0008152	c88375-g1
GO:0009056	c88375-g1
GO:0009057	c88375-g1
GO:0009987	c88375-g1
GO:0016787	c88375-g1
GO:0016788	c88375-g1
GO:0031974	c88375-g1
GO:0031981	c88375-g1
GO:0034655	c88375-g1
GO:0043170	c88375-g1
GO:0043226	c88375-g1
GO:0043227	c88375-g1
GO:0043229	c88375-g1
GO:0043231	c88375-g1
GO:0043233	c88375-g1
GO:0044238	c88375-g1
GO:0070013	c88375-g1
GO:0090304	c88375-g1
GO:0140097	c88375-g1
GO:0000226	c88385-g1
GO:0001932	c88385-g1
GO:0001934	c88385-g1
GO:0002682	c88385-g1
GO:0002684	c88385-g1
GO:0002694	c88385-g1
GO:0002696	c88385-g1
GO:0003008	c88385-g1
GO:0003674	c88385-g1
GO:0003824	c88385-g1
GO:0004672	c88385-g1
GO:0004674	c88385-g1
GO:0005488	c88385-g1
GO:0005515	c88385-g1
GO:0005575	c88385-g1
GO:0005622	c88385-g1
GO:0005634	c88385-g1
GO:0005654	c88385-g1
GO:0005737	c88385-g1
GO:0005814	c88385-g1
GO:0005815	c88385-g1
GO:0005819	c88385-g1
GO:0005829	c88385-g1
GO:0005856	c88385-g1
GO:0005875	c88385-g1
GO:0005929	c88385-g1
GO:0006468	c88385-g1
GO:0006793	c88385-g1
GO:0006796	c88385-g1
GO:0006996	c88385-g1
GO:0007010	c88385-g1
GO:0007017	c88385-g1
GO:0007026	c88385-g1
GO:0007154	c88385-g1
GO:0007165	c88385-g1
GO:0007166	c88385-g1
GO:0007224	c88385-g1
GO:0007275	c88385-g1
GO:0007399	c88385-g1
GO:0007417	c88385-g1
GO:0007420	c88385-g1
GO:0007610	c88385-g1
GO:0007611	c88385-g1
GO:0008017	c88385-g1
GO:0008092	c88385-g1
GO:0008150	c88385-g1
GO:0008152	c88385-g1
GO:0008360	c88385-g1
GO:0008589	c88385-g1
GO:0009653	c88385-g1
GO:0009790	c88385-g1
GO:0009792	c88385-g1
GO:0009888	c88385-g1
GO:0009892	c88385-g1
GO:0009893	c88385-g1
GO:0009966	c88385-g1
GO:0009987	c88385-g1
GO:0010468	c88385-g1
GO:0010562	c88385-g1
GO:0010604	c88385-g1
GO:0010605	c88385-g1
GO:0010628	c88385-g1
GO:0010629	c88385-g1
GO:0010638	c88385-g1
GO:0010639	c88385-g1
GO:0010646	c88385-g1
GO:0010720	c88385-g1
GO:0010950	c88385-g1
GO:0010952	c88385-g1
GO:0014013	c88385-g1
GO:0014015	c88385-g1
GO:0015630	c88385-g1
GO:0015631	c88385-g1
GO:0016043	c88385-g1
GO:0016301	c88385-g1
GO:0016310	c88385-g1
GO:0016477	c88385-g1
GO:0016740	c88385-g1
GO:0016772	c88385-g1
GO:0016773	c88385-g1
GO:0018105	c88385-g1
GO:0018107	c88385-g1
GO:0018108	c88385-g1
GO:0018193	c88385-g1
GO:0018209	c88385-g1
GO:0018210	c88385-g1
GO:0018212	c88385-g1
GO:0019222	c88385-g1
GO:0019538	c88385-g1
GO:0019894	c88385-g1
GO:0021535	c88385-g1
GO:0021549	c88385-g1
GO:0021681	c88385-g1
GO:0021695	c88385-g1
GO:0021915	c88385-g1
GO:0021934	c88385-g1
GO:0021935	c88385-g1
GO:0022008	c88385-g1
GO:0022037	c88385-g1
GO:0022406	c88385-g1
GO:0022603	c88385-g1
GO:0022604	c88385-g1
GO:0022607	c88385-g1
GO:0023051	c88385-g1
GO:0023052	c88385-g1
GO:0030030	c88385-g1
GO:0030031	c88385-g1
GO:0030154	c88385-g1
GO:0030162	c88385-g1
GO:0030326	c88385-g1
GO:0030334	c88385-g1
GO:0030900	c88385-g1
GO:0030902	c88385-g1
GO:0031110	c88385-g1
GO:0031111	c88385-g1
GO:0031114	c88385-g1
GO:0031334	c88385-g1
GO:0031344	c88385-g1
GO:0031346	c88385-g1
GO:0031399	c88385-g1
GO:0031401	c88385-g1
GO:0031974	c88385-g1
GO:0031981	c88385-g1
GO:0032091	c88385-g1
GO:0032271	c88385-g1
GO:0032273	c88385-g1
GO:0032501	c88385-g1
GO:0032502	c88385-g1
GO:0032879	c88385-g1
GO:0032880	c88385-g1
GO:0032886	c88385-g1
GO:0032991	c88385-g1
GO:0033043	c88385-g1
GO:0033674	c88385-g1
GO:0035107	c88385-g1
GO:0035108	c88385-g1
GO:0035113	c88385-g1
GO:0035295	c88385-g1
GO:0035869	c88385-g1
GO:0036064	c88385-g1
GO:0036211	c88385-g1
GO:0036477	c88385-g1
GO:0040011	c88385-g1
GO:0040012	c88385-g1
GO:0042325	c88385-g1
GO:0042327	c88385-g1
GO:0042733	c88385-g1
GO:0042995	c88385-g1
GO:0043009	c88385-g1
GO:0043025	c88385-g1
GO:0043030	c88385-g1
GO:0043032	c88385-g1
GO:0043085	c88385-g1
GO:0043170	c88385-g1
GO:0043226	c88385-g1
GO:0043227	c88385-g1
GO:0043228	c88385-g1
GO:0043229	c88385-g1
GO:0043231	c88385-g1
GO:0043232	c88385-g1
GO:0043233	c88385-g1
GO:0043242	c88385-g1
GO:0043244	c88385-g1
GO:0043254	c88385-g1
GO:0043393	c88385-g1
GO:0043412	c88385-g1
GO:0043549	c88385-g1
GO:0044085	c88385-g1
GO:0044087	c88385-g1
GO:0044089	c88385-g1
GO:0044092	c88385-g1
GO:0044093	c88385-g1
GO:0044238	c88385-g1
GO:0044297	c88385-g1
GO:0044782	c88385-g1
GO:0045111	c88385-g1
GO:0045595	c88385-g1
GO:0045597	c88385-g1
GO:0045685	c88385-g1
GO:0045687	c88385-g1
GO:0045724	c88385-g1
GO:0045859	c88385-g1
GO:0045860	c88385-g1
GO:0045862	c88385-g1
GO:0045937	c88385-g1
GO:0048471	c88385-g1
GO:0048513	c88385-g1
GO:0048518	c88385-g1
GO:0048519	c88385-g1
GO:0048522	c88385-g1
GO:0048523	c88385-g1
GO:0048568	c88385-g1
GO:0048583	c88385-g1
GO:0048598	c88385-g1
GO:0048699	c88385-g1
GO:0048710	c88385-g1
GO:0048711	c88385-g1
GO:0048731	c88385-g1
GO:0048736	c88385-g1
GO:0048856	c88385-g1
GO:0048869	c88385-g1
GO:0048870	c88385-g1
GO:0050321	c88385-g1
GO:0050767	c88385-g1
GO:0050769	c88385-g1
GO:0050789	c88385-g1
GO:0050790	c88385-g1
GO:0050793	c88385-g1
GO:0050794	c88385-g1
GO:0050865	c88385-g1
GO:0050867	c88385-g1
GO:0050877	c88385-g1
GO:0050890	c88385-g1
GO:0050896	c88385-g1
GO:0051010	c88385-g1
GO:0051094	c88385-g1
GO:0051098	c88385-g1
GO:0051100	c88385-g1
GO:0051128	c88385-g1
GO:0051129	c88385-g1
GO:0051130	c88385-g1
GO:0051174	c88385-g1
GO:0051179	c88385-g1
GO:0051239	c88385-g1
GO:0051240	c88385-g1
GO:0051246	c88385-g1
GO:0051247	c88385-g1
GO:0051336	c88385-g1
GO:0051338	c88385-g1
GO:0051345	c88385-g1
GO:0051493	c88385-g1
GO:0051494	c88385-g1
GO:0051640	c88385-g1
GO:0051641	c88385-g1
GO:0051674	c88385-g1
GO:0051716	c88385-g1
GO:0051726	c88385-g1
GO:0051960	c88385-g1
GO:0051962	c88385-g1
GO:0052547	c88385-g1
GO:0052548	c88385-g1
GO:0060173	c88385-g1
GO:0060255	c88385-g1
GO:0060271	c88385-g1
GO:0060284	c88385-g1
GO:0060322	c88385-g1
GO:0060341	c88385-g1
GO:0060429	c88385-g1
GO:0060491	c88385-g1
GO:0061888	c88385-g1
GO:0061890	c88385-g1
GO:0065007	c88385-g1
GO:0065008	c88385-g1
GO:0065009	c88385-g1
GO:0070013	c88385-g1
GO:0070507	c88385-g1
GO:0070925	c88385-g1
GO:0071840	c88385-g1
GO:0080090	c88385-g1
GO:0097711	c88385-g1
GO:0120025	c88385-g1
GO:0120031	c88385-g1
GO:0120032	c88385-g1
GO:0120034	c88385-g1
GO:0120035	c88385-g1
GO:0120036	c88385-g1
GO:0140056	c88385-g1
GO:0140096	c88385-g1
GO:1901879	c88385-g1
GO:1901880	c88385-g1
GO:1902017	c88385-g1
GO:1902115	c88385-g1
GO:1902117	c88385-g1
GO:1902816	c88385-g1
GO:1902817	c88385-g1
GO:1902855	c88385-g1
GO:1902857	c88385-g1
GO:1902903	c88385-g1
GO:1902904	c88385-g1
GO:1903828	c88385-g1
GO:1903978	c88385-g1
GO:1903980	c88385-g1
GO:1904031	c88385-g1
GO:1990403	c88385-g1
GO:2000026	c88385-g1
GO:2000145	c88385-g1
GO:0000050	c88392-g1
GO:0000052	c88392-g1
GO:0000132	c88392-g1
GO:0000226	c88392-g1
GO:0000278	c88392-g1
GO:0001704	c88392-g1
GO:0001707	c88392-g1
GO:0001839	c88392-g1
GO:0001840	c88392-g1
GO:0001932	c88392-g1
GO:0002009	c88392-g1
GO:0002039	c88392-g1
GO:0002790	c88392-g1
GO:0003002	c88392-g1
GO:0003008	c88392-g1
GO:0003674	c88392-g1
GO:0005102	c88392-g1
GO:0005488	c88392-g1
GO:0005515	c88392-g1
GO:0005522	c88392-g1
GO:0005575	c88392-g1
GO:0005622	c88392-g1
GO:0005634	c88392-g1
GO:0005654	c88392-g1
GO:0005737	c88392-g1
GO:0005768	c88392-g1
GO:0005770	c88392-g1
GO:0005773	c88392-g1
GO:0005776	c88392-g1
GO:0005783	c88392-g1
GO:0005794	c88392-g1
GO:0005814	c88392-g1
GO:0005815	c88392-g1
GO:0005829	c88392-g1
GO:0005856	c88392-g1
GO:0005886	c88392-g1
GO:0006082	c88392-g1
GO:0006089	c88392-g1
GO:0006090	c88392-g1
GO:0006403	c88392-g1
GO:0006520	c88392-g1
GO:0006810	c88392-g1
GO:0006811	c88392-g1
GO:0006820	c88392-g1
GO:0006835	c88392-g1
GO:0006836	c88392-g1
GO:0006839	c88392-g1
GO:0006865	c88392-g1
GO:0006873	c88392-g1
GO:0006874	c88392-g1
GO:0006888	c88392-g1
GO:0006890	c88392-g1
GO:0006915	c88392-g1
GO:0006996	c88392-g1
GO:0007005	c88392-g1
GO:0007006	c88392-g1
GO:0007010	c88392-g1
GO:0007017	c88392-g1
GO:0007018	c88392-g1
GO:0007029	c88392-g1
GO:0007030	c88392-g1
GO:0007049	c88392-g1
GO:0007154	c88392-g1
GO:0007163	c88392-g1
GO:0007165	c88392-g1
GO:0007186	c88392-g1
GO:0007204	c88392-g1
GO:0007212	c88392-g1
GO:0007267	c88392-g1
GO:0007275	c88392-g1
GO:0007276	c88392-g1
