term	gene
GO:0051253	NV2.17229
GO:0051336	NV2.17229
GO:0051480	NV2.17229
GO:0051641	NV2.17229
GO:0051649	NV2.17229
GO:0051707	NV2.17229
GO:0051716	NV2.17229
GO:0051960	NV2.17229
GO:0051962	NV2.17229
GO:0055074	NV2.17229
GO:0055080	NV2.17229
GO:0055082	NV2.17229
GO:0055094	NV2.17229
GO:0055095	NV2.17229
GO:0055096	NV2.17229
GO:0055123	NV2.17229
GO:0060089	NV2.17229
GO:0060099	NV2.17229
GO:0060100	NV2.17229
GO:0060135	NV2.17229
GO:0060255	NV2.17229
GO:0060284	NV2.17229
GO:0060341	NV2.17229
GO:0060416	NV2.17229
GO:0060627	NV2.17229
GO:0060907	NV2.17229
GO:0061024	NV2.17229
GO:0061041	NV2.17229
GO:0061081	NV2.17229
GO:0061458	NV2.17229
GO:0061462	NV2.17229
GO:0065007	NV2.17229
GO:0065008	NV2.17229
GO:0065009	NV2.17229
GO:0070013	NV2.17229
GO:0070053	NV2.17229
GO:0070201	NV2.17229
GO:0070339	NV2.17229
GO:0070372	NV2.17229
GO:0070374	NV2.17229
GO:0070391	NV2.17229
GO:0070508	NV2.17229
GO:0070538	NV2.17229
GO:0070542	NV2.17229
GO:0070543	NV2.17229
GO:0070887	NV2.17229
GO:0070892	NV2.17229
GO:0071216	NV2.17229
GO:0071219	NV2.17229
GO:0071220	NV2.17229
GO:0071221	NV2.17229
GO:0071222	NV2.17229
GO:0071223	NV2.17229
GO:0071345	NV2.17229
GO:0071375	NV2.17229
GO:0071396	NV2.17229
GO:0071402	NV2.17229
GO:0071404	NV2.17229
GO:0071447	NV2.17229
GO:0071495	NV2.17229
GO:0071705	NV2.17229
GO:0071724	NV2.17229
GO:0071726	NV2.17229
GO:0071813	NV2.17229
GO:0071814	NV2.17229
GO:0071840	NV2.17229
GO:0071944	NV2.17229
GO:0072594	NV2.17229
GO:0072665	NV2.17229
GO:0072666	NV2.17229
GO:0080090	NV2.17229
GO:0080134	NV2.17229
GO:0080135	NV2.17229
GO:0090087	NV2.17229
GO:0090207	NV2.17229
GO:0090208	NV2.17229
GO:0090303	NV2.17229
GO:0090317	NV2.17229
GO:0090322	NV2.17229
GO:0097006	NV2.17229
GO:0097009	NV2.17229
GO:0097435	NV2.17229
GO:0097708	NV2.17229
GO:0098542	NV2.17229
GO:0098552	NV2.17229
GO:0098588	NV2.17229
GO:0098590	NV2.17229
GO:0098609	NV2.17229
GO:0098657	NV2.17229
GO:0098771	NV2.17229
GO:0098791	NV2.17229
GO:0098827	NV2.17229
GO:0098852	NV2.17229
GO:0098856	NV2.17229
GO:0098857	NV2.17229
GO:0098862	NV2.17229
GO:0099024	NV2.17229
GO:0099503	NV2.17229
GO:0120025	NV2.17229
GO:0120035	NV2.17229
GO:0140052	NV2.17229
GO:0150024	NV2.17229
GO:0150025	NV2.17229
GO:1900046	NV2.17229
GO:1900048	NV2.17229
GO:1900180	NV2.17229
GO:1900181	NV2.17229
GO:1900225	NV2.17229
GO:1900227	NV2.17229
GO:1900407	NV2.17229
GO:1901031	NV2.17229
GO:1901342	NV2.17229
GO:1901343	NV2.17229
GO:1901652	NV2.17229
GO:1901653	NV2.17229
GO:1901698	NV2.17229
GO:1901699	NV2.17229
GO:1901700	NV2.17229
GO:1901701	NV2.17229
GO:1902531	NV2.17229
GO:1902533	NV2.17229
GO:1902679	NV2.17229
GO:1902882	NV2.17229
GO:1903034	NV2.17229
GO:1903036	NV2.17229
GO:1903426	NV2.17229
GO:1903428	NV2.17229
GO:1903530	NV2.17229
GO:1903532	NV2.17229
GO:1903555	NV2.17229
GO:1903557	NV2.17229
GO:1903828	NV2.17229
GO:1904589	NV2.17229
GO:1904590	NV2.17229
GO:1904645	NV2.17229
GO:1904646	NV2.17229
GO:1904950	NV2.17229
GO:1904951	NV2.17229
GO:1904978	NV2.17229
GO:1905153	NV2.17229
GO:1905155	NV2.17229
GO:1905671	NV2.17229
GO:1905952	NV2.17229
GO:1905954	NV2.17229
GO:1990000	NV2.17229
GO:2000026	NV2.17229
GO:2000121	NV2.17229
GO:2000181	NV2.17229
GO:2000332	NV2.17229
GO:2000334	NV2.17229
GO:2000377	NV2.17229
GO:2000379	NV2.17229
GO:2001141	NV2.17229
GO:0000228	NV2.17230
GO:0000785	NV2.17230
GO:0001503	NV2.17230
GO:0001649	NV2.17230
GO:0003674	NV2.17230
GO:0003682	NV2.17230
GO:0003700	NV2.17230
GO:0003712	NV2.17230
GO:0003714	NV2.17230
GO:0005488	NV2.17230
GO:0005575	NV2.17230
GO:0005622	NV2.17230
GO:0005634	NV2.17230
GO:0005654	NV2.17230
GO:0005694	NV2.17230
GO:0006325	NV2.17230
GO:0006334	NV2.17230
GO:0006355	NV2.17230
GO:0006357	NV2.17230
GO:0006996	NV2.17230
GO:0007275	NV2.17230
GO:0007369	NV2.17230
GO:0008150	NV2.17230
GO:0009653	NV2.17230
GO:0009790	NV2.17230
GO:0009889	NV2.17230
GO:0009890	NV2.17230
GO:0009892	NV2.17230
GO:0009987	NV2.17230
GO:0010468	NV2.17230
GO:0010556	NV2.17230
GO:0010558	NV2.17230
GO:0010605	NV2.17230
GO:0016043	NV2.17230
GO:0016604	NV2.17230
GO:0016605	NV2.17230
GO:0019219	NV2.17230
GO:0019222	NV2.17230
GO:0022607	NV2.17230
GO:0030154	NV2.17230
GO:0031491	NV2.17230
GO:0031974	NV2.17230
GO:0031981	NV2.17230
GO:0032501	NV2.17230
GO:0032502	NV2.17230
GO:0032991	NV2.17230
GO:0033043	NV2.17230
GO:0033044	NV2.17230
GO:0034728	NV2.17230
GO:0042692	NV2.17230
GO:0043226	NV2.17230
GO:0043227	NV2.17230
GO:0043228	NV2.17230
GO:0043229	NV2.17230
GO:0043231	NV2.17230
GO:0043232	NV2.17230
GO:0043233	NV2.17230
GO:0043933	NV2.17230
GO:0044085	NV2.17230
GO:0044877	NV2.17230
GO:0045934	NV2.17230
GO:0048519	NV2.17230
GO:0048523	NV2.17230
GO:0048598	NV2.17230
GO:0048856	NV2.17230
GO:0048869	NV2.17230
GO:0050789	NV2.17230
GO:0050794	NV2.17230
GO:0051128	NV2.17230
GO:0051252	NV2.17230
GO:0051253	NV2.17230
GO:0051276	NV2.17230
GO:0060255	NV2.17230
GO:0061061	NV2.17230
GO:0065003	NV2.17230
GO:0065004	NV2.17230
GO:0065007	NV2.17230
GO:0070013	NV2.17230
GO:0071103	NV2.17230
GO:0071824	NV2.17230
GO:0071840	NV2.17230
GO:0080090	NV2.17230
GO:0140110	NV2.17230
GO:1902275	NV2.17230
GO:1902679	NV2.17230
GO:2001141	NV2.17230
GO:0000278	NV2.17234
GO:0000902	NV2.17234
GO:0001654	NV2.17234
GO:0003674	NV2.17234
GO:0003779	NV2.17234
GO:0003824	NV2.17234
GO:0004721	NV2.17234
GO:0005488	NV2.17234
GO:0005515	NV2.17234
GO:0005575	NV2.17234
GO:0005622	NV2.17234
GO:0005737	NV2.17234
GO:0005829	NV2.17234
GO:0005856	NV2.17234
GO:0005886	NV2.17234
GO:0006470	NV2.17234
GO:0006793	NV2.17234
GO:0006796	NV2.17234
GO:0006810	NV2.17234
GO:0006996	NV2.17234
GO:0007010	NV2.17234
GO:0007049	NV2.17234
GO:0007097	NV2.17234
GO:0007154	NV2.17234
GO:0007267	NV2.17234
GO:0007268	NV2.17234
GO:0007275	NV2.17234
GO:0007399	NV2.17234
GO:0007409	NV2.17234
GO:0007417	NV2.17234
GO:0007420	NV2.17234
GO:0007423	NV2.17234
GO:0007584	NV2.17234
GO:0008064	NV2.17234
GO:0008092	NV2.17234
GO:0008138	NV2.17234
GO:0008150	NV2.17234
GO:0008152	NV2.17234
GO:0009605	NV2.17234
GO:0009653	NV2.17234
GO:0009719	NV2.17234
GO:0009966	NV2.17234
GO:0009967	NV2.17234
GO:0009987	NV2.17234
GO:0010591	NV2.17234
GO:0010639	NV2.17234
GO:0010646	NV2.17234
GO:0010647	NV2.17234
GO:0010975	NV2.17234
GO:0014074	NV2.17234
GO:0014910	NV2.17234
GO:0014911	NV2.17234
GO:0016020	NV2.17234
GO:0016043	NV2.17234
GO:0016311	NV2.17234
GO:0016319	NV2.17234
GO:0016787	NV2.17234
GO:0016788	NV2.17234
GO:0016791	NV2.17234
GO:0019222	NV2.17234
GO:0019538	NV2.17234
GO:0022008	NV2.17234
GO:0022603	NV2.17234
GO:0022604	NV2.17234
GO:0023051	NV2.17234
GO:0023052	NV2.17234
GO:0023056	NV2.17234
GO:0030027	NV2.17234
GO:0030029	NV2.17234
GO:0030030	NV2.17234
GO:0030036	NV2.17234
GO:0030154	NV2.17234
GO:0030182	NV2.17234
GO:0030334	NV2.17234
GO:0030335	NV2.17234
GO:0030424	NV2.17234
GO:0030426	NV2.17234
GO:0030427	NV2.17234
GO:0030496	NV2.17234
GO:0030832	NV2.17234
GO:0030833	NV2.17234
GO:0030837	NV2.17234
GO:0031175	NV2.17234
GO:0031252	NV2.17234
GO:0031333	NV2.17234
GO:0031344	NV2.17234
GO:0031644	NV2.17234
GO:0031646	NV2.17234
GO:0031667	NV2.17234
GO:0031669	NV2.17234
GO:0031670	NV2.17234
GO:0031915	NV2.17234
GO:0032153	NV2.17234
GO:0032154	NV2.17234
GO:0032271	NV2.17234
GO:0032272	NV2.17234
GO:0032501	NV2.17234
GO:0032502	NV2.17234
GO:0032535	NV2.17234
GO:0032879	NV2.17234
GO:0032880	NV2.17234
GO:0032956	NV2.17234
GO:0032970	NV2.17234
GO:0032989	NV2.17234
GO:0033043	NV2.17234
GO:0033198	NV2.17234
GO:0036211	NV2.17234
GO:0040012	NV2.17234
GO:0040017	NV2.17234
GO:0042221	NV2.17234
GO:0042391	NV2.17234
GO:0042578	NV2.17234
GO:0042995	NV2.17234
GO:0043005	NV2.17234
GO:0043170	NV2.17234
GO:0043226	NV2.17234
GO:0043228	NV2.17234
GO:0043229	NV2.17234
GO:0043232	NV2.17234
GO:0043254	NV2.17234
GO:0043412	NV2.17234
GO:0044057	NV2.17234
GO:0044087	NV2.17234
GO:0044238	NV2.17234
GO:0045177	NV2.17234
GO:0045595	NV2.17234
GO:0045664	NV2.17234
GO:0046683	NV2.17234
GO:0046907	NV2.17234
GO:0048167	NV2.17234
GO:0048468	NV2.17234
GO:0048513	NV2.17234
GO:0048518	NV2.17234
GO:0048519	NV2.17234
GO:0048522	NV2.17234
GO:0048523	NV2.17234
GO:0048583	NV2.17234
GO:0048584	NV2.17234
GO:0048666	NV2.17234
GO:0048667	NV2.17234
GO:0048699	NV2.17234
GO:0048731	NV2.17234
GO:0048749	NV2.17234
GO:0048812	NV2.17234
GO:0048856	NV2.17234
GO:0048858	NV2.17234
GO:0048869	NV2.17234
GO:0050767	NV2.17234
GO:0050770	NV2.17234
GO:0050789	NV2.17234
GO:0050793	NV2.17234
GO:0050794	NV2.17234
GO:0050803	NV2.17234
GO:0050804	NV2.17234
GO:0050806	NV2.17234
GO:0050807	NV2.17234
GO:0050896	NV2.17234
GO:0051128	NV2.17234
GO:0051129	NV2.17234
GO:0051130	NV2.17234
GO:0051179	NV2.17234
GO:0051234	NV2.17234
GO:0051239	NV2.17234
GO:0051240	NV2.17234
GO:0051246	NV2.17234
GO:0051493	NV2.17234
GO:0051494	NV2.17234
GO:0051640	NV2.17234
GO:0051641	NV2.17234
GO:0051647	NV2.17234
GO:0051649	NV2.17234
GO:0051656	NV2.17234
GO:0051716	NV2.17234
GO:0051960	NV2.17234
GO:0060255	NV2.17234
GO:0060284	NV2.17234
GO:0060322	NV2.17234
GO:0060341	NV2.17234
GO:0060491	NV2.17234
GO:0061564	NV2.17234
GO:0065007	NV2.17234
GO:0065008	NV2.17234
GO:0070887	NV2.17234
GO:0071318	NV2.17234
GO:0071495	NV2.17234
GO:0071496	NV2.17234
GO:0071840	NV2.17234
GO:0071944	NV2.17234
GO:0080090	NV2.17234
GO:0090066	NV2.17234
GO:0098590	NV2.17234
GO:0098815	NV2.17234
GO:0098916	NV2.17234
GO:0098976	NV2.17234
GO:0099175	NV2.17234
GO:0099177	NV2.17234
GO:0099536	NV2.17234
GO:0099537	NV2.17234
GO:0106104	NV2.17234
GO:0110053	NV2.17234
GO:0120025	NV2.17234
GO:0120032	NV2.17234
GO:0120035	NV2.17234
GO:0120036	NV2.17234
GO:0120039	NV2.17234
GO:0140096	NV2.17234
GO:0150034	NV2.17234
GO:1901626	NV2.17234
GO:1901628	NV2.17234
GO:1901698	NV2.17234
GO:1901699	NV2.17234
GO:1901700	NV2.17234
GO:1901701	NV2.17234
GO:1902743	NV2.17234
GO:1902903	NV2.17234
GO:1902904	NV2.17234
GO:1903829	NV2.17234
GO:1903909	NV2.17234
GO:1903911	NV2.17234
GO:1904717	NV2.17234
GO:1904719	NV2.17234
GO:1904752	NV2.17234
GO:1904754	NV2.17234
GO:1905475	NV2.17234
GO:1905477	NV2.17234
GO:2000026	NV2.17234
GO:2000145	NV2.17234
GO:2000147	NV2.17234
GO:2000463	NV2.17234
GO:0000313	NV2.17236
GO:0000315	NV2.17236
GO:0003674	NV2.17236
GO:0003676	NV2.17236
GO:0003723	NV2.17236
GO:0003747	NV2.17236
GO:0003824	NV2.17236
GO:0004045	NV2.17236
GO:0005488	NV2.17236
GO:0005575	NV2.17236
GO:0005622	NV2.17236
GO:0005737	NV2.17236
GO:0005739	NV2.17236
GO:0005759	NV2.17236
GO:0005761	NV2.17236
GO:0005762	NV2.17236
GO:0005840	NV2.17236
GO:0006412	NV2.17236
GO:0006414	NV2.17236
GO:0006415	NV2.17236
GO:0006417	NV2.17236
GO:0006518	NV2.17236
GO:0008079	NV2.17236
GO:0008135	NV2.17236
GO:0008150	NV2.17236
GO:0008152	NV2.17236
GO:0009058	NV2.17236
GO:0009059	NV2.17236
GO:0009889	NV2.17236
GO:0009987	NV2.17236
GO:0010467	NV2.17236
GO:0010468	NV2.17236
GO:0010556	NV2.17236
GO:0010608	NV2.17236
GO:0015934	NV2.17236
GO:0016043	NV2.17236
GO:0016150	NV2.17236
GO:0016787	NV2.17236
GO:0016788	NV2.17236
GO:0019222	NV2.17236
GO:0019538	NV2.17236
GO:0022411	NV2.17236
GO:0031974	NV2.17236
GO:0032543	NV2.17236
GO:0032984	NV2.17236
GO:0032991	NV2.17236
GO:0034248	NV2.17236
GO:0043043	NV2.17236
GO:0043170	NV2.17236
GO:0043226	NV2.17236
GO:0043227	NV2.17236
GO:0043228	NV2.17236
GO:0043229	NV2.17236
GO:0043231	NV2.17236
GO:0043232	NV2.17236
GO:0043233	NV2.17236
GO:0043603	NV2.17236
GO:0043604	NV2.17236
GO:0043933	NV2.17236
GO:0044238	NV2.17236
GO:0044391	NV2.17236
GO:0050789	NV2.17236
GO:0050794	NV2.17236
GO:0051246	NV2.17236
GO:0052689	NV2.17236
GO:0060255	NV2.17236
GO:0065007	NV2.17236
GO:0070013	NV2.17236
GO:0070126	NV2.17236
GO:0071840	NV2.17236
GO:0072344	NV2.17236
GO:0080090	NV2.17236
GO:0098798	NV2.17236
GO:0140053	NV2.17236
GO:0140098	NV2.17236
GO:0140101	NV2.17236
GO:1901363	NV2.17236
GO:1990904	NV2.17236
GO:0000122	NV2.17242
GO:0000976	NV2.17242
GO:0000977	NV2.17242
GO:0000978	NV2.17242
GO:0000981	NV2.17242
GO:0000987	NV2.17242
GO:0001067	NV2.17242
GO:0001101	NV2.17242
GO:0001525	NV2.17242
GO:0001558	NV2.17242
GO:0001568	NV2.17242
GO:0001678	NV2.17242
GO:0001817	NV2.17242
GO:0001819	NV2.17242
GO:0001820	NV2.17242
GO:0001889	NV2.17242
GO:0001932	NV2.17242
GO:0001933	NV2.17242
GO:0001934	NV2.17242
GO:0001935	NV2.17242
GO:0001944	NV2.17242
GO:0002020	NV2.17242
GO:0002064	NV2.17242
GO:0002070	NV2.17242
GO:0002119	NV2.17242
GO:0002164	NV2.17242
GO:0002237	NV2.17242
GO:0002376	NV2.17242
GO:0002637	NV2.17242
GO:0002639	NV2.17242
GO:0002682	NV2.17242
GO:0002684	NV2.17242
GO:0002694	NV2.17242
GO:0002696	NV2.17242
GO:0002697	NV2.17242
GO:0002699	NV2.17242
GO:0002700	NV2.17242
GO:0002702	NV2.17242
GO:0002791	NV2.17242
GO:0002793	NV2.17242
GO:0003674	NV2.17242
GO:0003676	NV2.17242
GO:0003677	NV2.17242
GO:0003682	NV2.17242
GO:0003690	NV2.17242
GO:0003700	NV2.17242
GO:0005102	NV2.17242
GO:0005488	NV2.17242
GO:0005515	NV2.17242
GO:0005575	NV2.17242
GO:0005622	NV2.17242
GO:0005634	NV2.17242
GO:0005654	NV2.17242
GO:0005737	NV2.17242
GO:0005783	NV2.17242
GO:0005789	NV2.17242
GO:0005829	NV2.17242
GO:0006082	NV2.17242
GO:0006139	NV2.17242
GO:0006351	NV2.17242
GO:0006355	NV2.17242
GO:0006357	NV2.17242
GO:0006366	NV2.17242
GO:0006508	NV2.17242
GO:0006511	NV2.17242
GO:0006629	NV2.17242
GO:0006631	NV2.17242
GO:0006633	NV2.17242
GO:0006810	NV2.17242
GO:0006811	NV2.17242
GO:0006812	NV2.17242
GO:0006836	NV2.17242
GO:0006837	NV2.17242
GO:0006915	NV2.17242
GO:0006950	NV2.17242
GO:0006955	NV2.17242
GO:0006979	NV2.17242
GO:0006984	NV2.17242
GO:0006986	NV2.17242
GO:0006996	NV2.17242
GO:0007154	NV2.17242
GO:0007165	NV2.17242
GO:0007166	NV2.17242
GO:0007167	NV2.17242
GO:0007169	NV2.17242
GO:0007267	NV2.17242
GO:0007268	NV2.17242
GO:0007269	NV2.17242
GO:0007275	NV2.17242
GO:0007399	NV2.17242
GO:0007431	NV2.17242
GO:0007584	NV2.17242
GO:0008134	NV2.17242
GO:0008150	NV2.17242
GO:0008152	NV2.17242
GO:0008219	NV2.17242
GO:0008283	NV2.17242
GO:0008284	NV2.17242
GO:0008610	NV2.17242
GO:0009056	NV2.17242
GO:0009057	NV2.17242
GO:0009058	NV2.17242
GO:0009059	NV2.17242
GO:0009267	NV2.17242
GO:0009605	NV2.17242
GO:0009607	NV2.17242
GO:0009617	NV2.17242
GO:0009628	NV2.17242
GO:0009653	NV2.17242
GO:0009719	NV2.17242
GO:0009725	NV2.17242
GO:0009743	NV2.17242
GO:0009746	NV2.17242
GO:0009749	NV2.17242
GO:0009750	NV2.17242
GO:0009791	NV2.17242
GO:0009888	NV2.17242
GO:0009889	NV2.17242
GO:0009890	NV2.17242
GO:0009891	NV2.17242
GO:0009892	NV2.17242
GO:0009893	NV2.17242
GO:0009894	NV2.17242
GO:0009896	NV2.17242
GO:0009966	NV2.17242
GO:0009967	NV2.17242
GO:0009968	NV2.17242
GO:0009987	NV2.17242
GO:0010467	NV2.17242
GO:0010468	NV2.17242
GO:0010506	NV2.17242
GO:0010508	NV2.17242
GO:0010556	NV2.17242
GO:0010557	NV2.17242
GO:0010558	NV2.17242
GO:0010562	NV2.17242
GO:0010563	NV2.17242
GO:0010604	NV2.17242
GO:0010605	NV2.17242
GO:0010628	NV2.17242
GO:0010629	NV2.17242
GO:0010638	NV2.17242
GO:0010646	NV2.17242
GO:0010647	NV2.17242
GO:0010648	NV2.17242
GO:0010830	NV2.17242
GO:0010832	NV2.17242
GO:0012501	NV2.17242
GO:0012505	NV2.17242
GO:0014910	NV2.17242
GO:0014911	NV2.17242
GO:0015844	NV2.17242
GO:0015850	NV2.17242
GO:0016020	NV2.17242
GO:0016043	NV2.17242
GO:0016053	NV2.17242
GO:0016070	NV2.17242
GO:0017015	NV2.17242
GO:0019216	NV2.17242
GO:0019219	NV2.17242
GO:0019222	NV2.17242
GO:0019538	NV2.17242
GO:0019725	NV2.17242
GO:0019752	NV2.17242
GO:0019899	NV2.17242
GO:0019900	NV2.17242
GO:0019901	NV2.17242
GO:0019941	NV2.17242
GO:0021700	NV2.17242
GO:0022008	NV2.17242
GO:0022407	NV2.17242
GO:0022409	NV2.17242
GO:0022603	NV2.17242
GO:0023051	NV2.17242
GO:0023052	NV2.17242
GO:0023056	NV2.17242
GO:0023057	NV2.17242
GO:0023061	NV2.17242
GO:0030154	NV2.17242
GO:0030155	NV2.17242
GO:0030162	NV2.17242
GO:0030163	NV2.17242
GO:0030182	NV2.17242
GO:0030331	NV2.17242
GO:0030334	NV2.17242
GO:0030335	NV2.17242
GO:0030512	NV2.17242
GO:0030855	NV2.17242
GO:0030968	NV2.17242
GO:0031016	NV2.17242
GO:0031017	NV2.17242
GO:0031399	NV2.17242
GO:0031400	NV2.17242
GO:0031401	NV2.17242
GO:0031490	NV2.17242
GO:0031625	NV2.17242
GO:0031647	NV2.17242
GO:0031648	NV2.17242
GO:0031667	NV2.17242
GO:0031669	NV2.17242
GO:0031670	NV2.17242
GO:0031974	NV2.17242
GO:0031981	NV2.17242
GO:0031984	NV2.17242
GO:0032006	NV2.17242
GO:0032008	NV2.17242
GO:0032386	NV2.17242
GO:0032388	NV2.17242
GO:0032434	NV2.17242
GO:0032436	NV2.17242
GO:0032496	NV2.17242
GO:0032501	NV2.17242
GO:0032502	NV2.17242
GO:0032675	NV2.17242
GO:0032755	NV2.17242
GO:0032774	NV2.17242
GO:0032787	NV2.17242
GO:0032868	NV2.17242
GO:0032869	NV2.17242
GO:0032870	NV2.17242
GO:0032879	NV2.17242
GO:0032880	NV2.17242
GO:0032940	NV2.17242
GO:0033043	NV2.17242
GO:0033044	NV2.17242
GO:0033157	NV2.17242
GO:0033500	NV2.17242
GO:0033554	NV2.17242
GO:0033993	NV2.17242
GO:0034097	NV2.17242
GO:0034284	NV2.17242
GO:0034405	NV2.17242
GO:0034599	NV2.17242
GO:0034616	NV2.17242
GO:0034620	NV2.17242
GO:0034654	NV2.17242
GO:0034976	NV2.17242
GO:0035239	NV2.17242
GO:0035272	NV2.17242
GO:0035295	NV2.17242
GO:0035356	NV2.17242
GO:0035470	NV2.17242
GO:0035556	NV2.17242
GO:0035924	NV2.17242
GO:0035966	NV2.17242
GO:0035967	NV2.17242
GO:0036312	NV2.17242
GO:0036498	NV2.17242
GO:0036500	NV2.17242
GO:0040008	NV2.17242
GO:0040012	NV2.17242
GO:0040017	NV2.17242
GO:0042127	NV2.17242
GO:0042149	NV2.17242
GO:0042175	NV2.17242
GO:0042176	NV2.17242
GO:0042221	NV2.17242
GO:0042306	NV2.17242
GO:0042307	NV2.17242
GO:0042325	NV2.17242
GO:0042326	NV2.17242
GO:0042327	NV2.17242
GO:0042592	NV2.17242
GO:0042593	NV2.17242
GO:0042594	NV2.17242
GO:0042632	NV2.17242
GO:0042802	NV2.17242
GO:0042803	NV2.17242
GO:0042826	NV2.17242
GO:0042981	NV2.17242
GO:0043065	NV2.17242
GO:0043066	NV2.17242
GO:0043067	NV2.17242
GO:0043068	NV2.17242
GO:0043069	NV2.17242
GO:0043170	NV2.17242
GO:0043200	NV2.17242
GO:0043207	NV2.17242
GO:0043226	NV2.17242
GO:0043227	NV2.17242
GO:0043229	NV2.17242
GO:0043231	NV2.17242
GO:0043233	NV2.17242
GO:0043408	NV2.17242
GO:0043409	NV2.17242
GO:0043434	NV2.17242
GO:0043436	NV2.17242
GO:0043548	NV2.17242
GO:0043565	NV2.17242
GO:0043632	NV2.17242
GO:0044238	NV2.17242
GO:0044281	NV2.17242
GO:0044283	NV2.17242
GO:0044389	NV2.17242
GO:0045346	NV2.17242
GO:0045348	NV2.17242
GO:0045577	NV2.17242
GO:0045579	NV2.17242
GO:0045580	NV2.17242
GO:0045582	NV2.17242
GO:0045595	NV2.17242
GO:0045596	NV2.17242
GO:0045597	NV2.17242
GO:0045598	NV2.17242
GO:0045600	NV2.17242
GO:0045619	NV2.17242
GO:0045621	NV2.17242
GO:0045732	NV2.17242
GO:0045765	NV2.17242
GO:0045766	NV2.17242
GO:0045785	NV2.17242
GO:0045834	NV2.17242
GO:0045862	NV2.17242
GO:0045892	NV2.17242
GO:0045893	NV2.17242
GO:0045934	NV2.17242
GO:0045936	NV2.17242
GO:0045937	NV2.17242
GO:0045944	NV2.17242
GO:0046394	NV2.17242
GO:0046677	NV2.17242
GO:0046822	NV2.17242
GO:0046824	NV2.17242
GO:0046889	NV2.17242
GO:0046890	NV2.17242
GO:0046903	NV2.17242
GO:0046982	NV2.17242
GO:0046983	NV2.17242
GO:0048010	NV2.17242
GO:0048015	NV2.17242
GO:0048468	NV2.17242
GO:0048469	NV2.17242
GO:0048513	NV2.17242
GO:0048514	NV2.17242
GO:0048518	NV2.17242
GO:0048519	NV2.17242
GO:0048522	NV2.17242
GO:0048523	NV2.17242
GO:0048583	NV2.17242
GO:0048584	NV2.17242
GO:0048585	NV2.17242
GO:0048646	NV2.17242
GO:0048660	NV2.17242
GO:0048661	NV2.17242
GO:0048666	NV2.17242
GO:0048699	NV2.17242
GO:0048731	NV2.17242
GO:0048732	NV2.17242
GO:0048856	NV2.17242
GO:0048869	NV2.17242
GO:0048878	NV2.17242
GO:0050673	NV2.17242
GO:0050678	NV2.17242
GO:0050679	NV2.17242
GO:0050708	NV2.17242
GO:0050714	NV2.17242
GO:0050776	NV2.17242
GO:0050778	NV2.17242
GO:0050789	NV2.17242
GO:0050793	NV2.17242
GO:0050794	NV2.17242
GO:0050801	NV2.17242
GO:0050863	NV2.17242
GO:0050864	NV2.17242
GO:0050865	NV2.17242
GO:0050867	NV2.17242
GO:0050870	NV2.17242
GO:0050871	NV2.17242
GO:0050878	NV2.17242
GO:0050896	NV2.17242
GO:0051046	NV2.17242
GO:0051047	NV2.17242
GO:0051049	NV2.17242
GO:0051050	NV2.17242
GO:0051093	NV2.17242
GO:0051094	NV2.17242
GO:0051128	NV2.17242
GO:0051130	NV2.17242
GO:0051147	NV2.17242
GO:0051148	NV2.17242
GO:0051153	NV2.17242
GO:0051154	NV2.17242
GO:0051174	NV2.17242
GO:0051179	NV2.17242
GO:0051222	NV2.17242
GO:0051223	NV2.17242
GO:0051234	NV2.17242
GO:0051239	NV2.17242
GO:0051240	NV2.17242
GO:0051246	NV2.17242
GO:0051247	NV2.17242
GO:0051248	NV2.17242
GO:0051249	NV2.17242
GO:0051251	NV2.17242
GO:0051252	NV2.17242
GO:0051253	NV2.17242
GO:0051254	NV2.17242
GO:0051427	NV2.17242
GO:0051602	NV2.17242
GO:0051603	NV2.17242
GO:0051641	NV2.17242
GO:0051649	NV2.17242
GO:0051707	NV2.17242
GO:0051716	NV2.17242
GO:0051896	NV2.17242
GO:0051897	NV2.17242
GO:0055081	NV2.17242
GO:0055082	NV2.17242
GO:0055088	NV2.17242
GO:0055089	NV2.17242
GO:0055090	NV2.17242
GO:0055092	NV2.17242
GO:0055123	NV2.17242
GO:0060096	NV2.17242
GO:0060255	NV2.17242
GO:0060341	NV2.17242
GO:0060429	NV2.17242
GO:0060612	NV2.17242
GO:0060689	NV2.17242
GO:0060690	NV2.17242
GO:0060691	NV2.17242
GO:0061008	NV2.17242
GO:0061041	NV2.17242
GO:0061043	NV2.17242
GO:0061136	NV2.17242
GO:0061448	NV2.17242
GO:0065007	NV2.17242
GO:0065008	NV2.17242
GO:0070013	NV2.17242
GO:0070059	NV2.17242
GO:0070201	NV2.17242
GO:0070328	NV2.17242
GO:0070372	NV2.17242
GO:0070373	NV2.17242
GO:0070670	NV2.17242
GO:0070848	NV2.17242
GO:0070887	NV2.17242
GO:0071071	NV2.17242
GO:0071073	NV2.17242
GO:0071216	NV2.17242
GO:0071219	NV2.17242
GO:0071222	NV2.17242
GO:0071229	NV2.17242
GO:0071230	NV2.17242
GO:0071236	NV2.17242
GO:0071322	NV2.17242
GO:0071326	NV2.17242
GO:0071331	NV2.17242
GO:0071332	NV2.17242
GO:0071333	NV2.17242
GO:0071345	NV2.17242
GO:0071353	NV2.17242
GO:0071363	NV2.17242
