Orthogroup_ID	species	phylum	display_order	protein_id	esm_id
OG0000260	Dare	Bilateria	9	NP-001006060.1	Dare__NP-001006060.1
OG0000260	Dare	Bilateria	9	NP-001034926.1	Dare__NP-001034926.1
OG0000260	Dare	Bilateria	9	NP-001037772.1	Dare__NP-001037772.1
OG0000260	Dare	Bilateria	9	NP-001038858.1	Dare__NP-001038858.1
OG0000260	Dare	Bilateria	9	NP-001071077.1	Dare__NP-001071077.1
OG0000260	Dare	Bilateria	9	NP-001103865.1	Dare__NP-001103865.1
OG0000260	Dare	Bilateria	9	NP-001139098.1	Dare__NP-001139098.1
OG0000260	Dare	Bilateria	9	NP-919361.1	Dare__NP-919361.1
OG0000260	Dare	Bilateria	9	NP-956068.3	Dare__NP-956068.3
OG0000260	Dare	Bilateria	9	NP-957174.1	Dare__NP-957174.1
OG0000260	Dare	Bilateria	9	NP-957465.1	Dare__NP-957465.1
OG0000260	Dare	Bilateria	9	NP-997730.1	Dare__NP-997730.1
OG0000260	Dare	Bilateria	9	NP-998232.2	Dare__NP-998232.2
OG0000260	Dare	Bilateria	9	NP-998405.2	Dare__NP-998405.2
OG0000260	Dare	Bilateria	9	XP-001340818.2	Dare__XP-001340818.2
OG0000260	Dare	Bilateria	9	XP-001344248.3	Dare__XP-001344248.3
OG0000260	Dare	Bilateria	9	XP-001344320.3	Dare__XP-001344320.3
OG0000260	Dare	Bilateria	9	XP-002665347.3	Dare__XP-002665347.3
OG0000260	Dare	Bilateria	9	XP-003199724.5	Dare__XP-003199724.5
OG0000260	Dare	Bilateria	9	XP-003200822.1	Dare__XP-003200822.1
OG0000260	Dare	Bilateria	9	XP-005163303.1	Dare__XP-005163303.1
OG0000260	Dare	Bilateria	9	XP-005170736.1	Dare__XP-005170736.1
OG0000260	Dare	Bilateria	9	XP-005170737.1	Dare__XP-005170737.1
OG0000260	Dare	Bilateria	9	XP-005171464.2	Dare__XP-005171464.2
OG0000260	Dare	Bilateria	9	XP-021322390.1	Dare__XP-021322390.1
OG0000260	Dare	Bilateria	9	XP-021328231.1	Dare__XP-021328231.1
OG0000260	Dare	Bilateria	9	XP-021336622.1	Dare__XP-021336622.1
OG0000260	Dare	Bilateria	9	XP-068069632.1	Dare__XP-068069632.1
OG0000260	Dare	Bilateria	9	XP-068071812.1	Dare__XP-068071812.1
OG0000260	Dare	Bilateria	9	XP-068071813.1	Dare__XP-068071813.1
OG0000260	Dare	Bilateria	9	XP-068075676.1	Dare__XP-068075676.1
OG0000260	Dare	Bilateria	9	XP-699429.2	Dare__XP-699429.2
OG0000260	HoH13	Placozoa	3	Hhon-g07631.t1	HoH13__Hhon-g07631.t1
OG0000260	Neve	Cnidaria	8	NV2.1162	Neve__NV2.1162
OG0000260	Neve	Cnidaria	8	NV2.12871	Neve__NV2.12871
OG0000260	Neve	Cnidaria	8	NV2.17917	Neve__NV2.17917
OG0000260	Neve	Cnidaria	8	NV2.20709	Neve__NV2.20709
OG0000260	Neve	Cnidaria	8	NV2.25103	Neve__NV2.25103
OG0000260	Neve	Cnidaria	8	NV2.9858	Neve__NV2.9858
OG0000260	Spla	Porifera	1	c100578-g1	Spla__c100578-g1
OG0000260	Spla	Porifera	1	c113738-g1	Spla__c113738-g1
OG0000260	Spla	Porifera	1	c5950-g1	Spla__c5950-g1
OG0000260	Spla	Porifera	1	c95493-g1	Spla__c95493-g1
OG0000260	Spla	Porifera	1	c95589-g1	Spla__c95589-g1
OG0000260	Spla	Porifera	1	c96889-g1	Spla__c96889-g1
OG0000260	TrH1	Placozoa	5	Tadh-TriadG14780	TrH1__Tadh-TriadG14780
OG0000260	TrH1	Placozoa	5	Tadh-TriadG19907	TrH1__Tadh-TriadG19907
OG0000260	TrH1	Placozoa	5	Tadh-TriadG58667	TrH1__Tadh-TriadG58667
OG0000260	TrH2	Placozoa	4	TrH2-TrispH2-006208	TrH2__TrH2-TrispH2-006208
OG0000260	TrH2	Placozoa	4	TrH2-TrispH2-007537	TrH2__TrH2-TrispH2-007537
